Ia,Ib,Ic,Va,Vb,Vc,Fault_Category
5.339083069188034,4.419705191873025,5.111735693955626,280.62040732397895,250.8215023756903,279.1294927321972,0
4.405787176233762,5.846964955968517,4.741312819335164,240.78543170894986,279.2866821802711,254.58386742048626,0
4.426169418372527,5.038824799658765,4.693636772844796,240.6357123636365,267.8003911653272,265.44735308241115,0
4.695545799031315,4.704258982546608,5.0961477633631205,261.56184105032344,266.58839871955655,268.4440026228006,0
5.142872761076518,4.409936090431383,5.23824255038984,247.0842560534713,265.7101571723358,254.42005141670754,0
4.88824534899207,5.15246389378717,4.401244280149454,277.7310955881503,251.5442511130647,223.80806163249363,0
4.363026446007846,4.8667516784483595,4.888802047330601,253.5950446125532,256.33432593947356,262.2220319977002,0
4.942670093815282,4.348923059213708,4.784020052972538,270.9758129919015,254.05377699840534,261.674977102236,0
5.590443690906591,5.284869217010921,5.057905234023213,269.9540796373899,275.50268867375166,257.9264821926099,0
5.379986300227674,5.215576954069275,4.7782054443187425,244.40157660674845,274.3317804702223,260.5946728492711,0
6.206591411044541,4.987598624943751,4.902467787794803,265.05023406281487,273.8452234340706,272.8688471036844,0
5.1164192562727475,5.953097764395123,5.385272106945376,268.5866638341664,255.73056024445202,271.1780724354671,0
5.362299093939935,5.4262333287550915,4.615217311727496,273.7234773873593,267.4752442034056,262.3416997446973,0
5.566213889885449,5.502885193894194,4.981344223025686,248.50022860102627,258.3893521625563,258.5811562084286,0
4.656177218973833,4.750408333130525,5.02775138503124,276.1213720194971,262.7945832792405,243.6792751846805,0
5.354424324555867,5.685411283410354,4.743182734870467,277.2202873052571,269.7357120406579,259.5854682343606,0
3.858932430068643,5.238867830268608,4.975703289375479,248.3882542191763,246.1630497665842,274.8087826928629,0
5.230163914189865,4.615848970448109,4.779173872713177,271.7455046242651,256.68176162438255,271.87722925205617,0
4.927576723244382,5.08658259198449,5.772931046977892,240.67304808433113,241.41298299957862,280.35772496458367,0
5.711733864641967,3.9755136290191495,4.6782059924470785,275.29397263254987,261.3546893383073,264.60563601476457,0
4.844429591232416,4.233797339010344,4.896556645436483,250.62310734316122,239.90566680901742,264.5833008539666,0
5.728681387921468,4.179274257889149,5.8882129319195,253.87217812620034,258.0562465147307,241.14415309089023,0
4.825375539723153,5.022396442759625,4.424695439605651,267.3871344919187,262.1294281559697,233.13925593154624,0
4.677814107726462,4.452812384704025,5.256635922777207,258.8788825523488,264.7709820177643,264.57306656522786,0
5.318246278071815,4.988093469712285,4.918784573094883,237.6990511870365,261.82792278932317,260.8188494785383,0
5.1399246336418765,4.567451903602815,5.459884799267018,237.45790233154594,276.60979108289536,257.5719741797546,0
4.484887458603216,4.621511767662572,5.071234189546012,251.63068099847402,270.9478827328229,272.4788637736296,0
5.096232869768269,5.604199755895798,5.24582603952066,274.75364419098173,250.3713912243971,256.77393756435606,0
5.717031228520938,5.286899694505254,4.994816250878662,258.85155263269127,258.8852635022897,261.1988336269493,0
5.5789366010955295,5.422462070396765,5.140128331198814,241.50951168044708,285.0482918392497,275.5673587712619,0
5.631159932843603,4.61681530340862,4.851051549199571,251.54620943919684,256.6220312361526,265.58014398505765,0
5.489672442417867,4.707026912371068,5.552684797976825,251.66440006205713,265.9497093799945,270.5734634916032,0
4.936931653698486,3.9970068475722242,5.378779297546183,253.1598293465281,248.96937327595703,243.84121816443357,0
5.915224153084498,5.320597288800533,4.439972877591928,220.9254712911962,262.55833601630826,290.5389339177822,0
5.15557135328047,4.441282523187455,5.560241403182991,273.1898492442242,283.18944318822787,249.7982662331372,0
5.291344760271165,4.673468128585734,4.871122216558537,255.37192077136598,284.35916139801566,264.0517695242291,0
4.707343750934808,5.078502264041593,5.476835053103714,262.13716489609783,246.74431008673736,271.92984280944523,0
4.721897613717662,4.889190817765891,4.91864847679821,256.3106194810927,273.571102637877,250.49885152279637,0
5.283978299354906,5.673328562438622,4.222375303528266,268.1267736665124,260.28265028234745,263.40826361636266,0
5.140439367491774,4.545372835334995,5.482558481439602,258.4942613538713,265.3612399484446,257.543441984179,0
3.952088190214805,4.80851621632264,4.688542238433275,262.76422378806603,269.09742318993045,260.12156759768425,0
5.364504112557357,4.13246910853717,4.905823775008005,273.6790185583509,254.33233302307542,248.3528817124735,0
5.826486667672079,4.91795201908804,4.5083360556805765,251.18247932279905,262.3703175548451,230.87752193664528,0
5.18811119202962,4.847578305769552,4.642078596916738,250.02441811630695,279.0978188720509,267.9119727854917,0
5.109239313421685,4.817225368495293,5.401870425817694,271.23806635693234,257.30263467538833,273.4363685025945,0
4.21836626662139,5.516318330232073,4.97607091118426,271.2753895587314,265.19230582317647,275.63100727674225,0
4.261000492237557,5.36298027321554,5.551148150411126,262.2860873954144,259.03887407853534,280.8629616719349,0
3.400388907972614,5.053200318536099,4.693017396065046,253.75893856107913,278.2454156265628,264.20123785874654,0
3.657142008142224,5.6394250457255595,5.417005210077432,263.8338719304055,265.70953021728616,270.4669081268005,0
5.040191977857174,4.80149261178299,5.278977430680457,253.32042721319135,263.5863522408092,269.1207740756869,0
4.6948647196829345,4.832870926947993,5.429022128581543,265.45054650366154,257.30740858447865,265.2311236672976,0
3.9620371857578176,3.9780249427928425,5.425845407002754,262.09142234360735,265.4794125286749,264.96885600134993,0
4.999104594284742,5.173997577613629,4.420339173070502,255.88151793848047,271.0073093132033,286.59635067461215,0
4.753409351351432,5.617238326535816,4.853094910273198,246.3599670467722,261.6050131201649,276.2355577206522,0
4.397376349728964,4.562884736195157,4.8770490176077095,250.72344880688786,274.4962310561741,245.62970878500892,0
4.524490670324252,5.245513495262235,4.905994879241971,281.33044960539826,271.1028887127127,254.1627259178084,0
4.470488135007297,5.1277865133972504,5.0681427554599185,278.57878813035626,278.42151812457234,270.3117524829381,0
4.779630185188327,5.716168998295384,4.581958021166994,238.14180878567745,286.36446615651687,258.75115257729,0
4.6652001147795525,4.348839155665082,4.175737563522912,270.38978581478955,266.4491559321399,245.51098449385674,0
4.78255225014695,5.265815785787943,4.9901452768235615,262.30365434656045,266.69591910699734,250.6028092110224,0
5.447546247467051,5.003918442139074,5.637644466136249,266.4149618410346,260.81215535689176,301.8500257421489,0
5.393516394174742,3.61880250882532,4.81770944732872,269.0465998570414,231.58996724310555,257.62056090186485,0
4.923934913267939,5.271350311392482,4.125733158635253,270.52682793220134,254.16514859135188,251.99714883233474,0
4.354178360622077,3.079660798249921,4.433886248435385,261.4727187756624,264.8806627928694,274.02063789719426,0
4.129253081708851,4.435953051658414,4.726146018187006,243.71452426035054,256.5493912663714,271.41644963255635,0
5.434901522924871,4.85264298417347,5.363516808097551,272.878608697646,268.5392611605081,251.33697601996403,0
5.170782267504255,4.759251583057112,5.058823732742353,234.48509089707937,265.54472273667596,276.15002636601406,0
4.798170777284911,4.937720622053471,4.924746555912496,267.36600179082467,272.13954744716057,255.4499718595348,0
5.383344436693872,4.79672628523021,4.325409240769773,254.6208500900623,270.99618718184075,248.829894027804,0
4.892138139276326,5.296282088526305,4.241636388900499,268.2133388615591,249.77610703505832,268.42221243023863,0
5.296190090840561,5.003343312801024,5.43311058014905,270.5772751643495,267.37961257606923,250.31329172656405,0
4.889577639059827,5.272299354529694,5.044938893257354,265.1121945028867,242.2326661141893,272.4516163605496,0
5.176600106840634,5.308145440573831,5.411859106424984,277.3748123424521,256.6047485660092,271.47099735969704,0
4.874128404131516,5.403466428094854,4.825345783216115,257.05661092688865,266.6658035761397,248.53091722468025,0
5.292062898779784,5.256309199877666,4.642575550849938,247.187996485662,265.0068168302087,271.244888647513,0
4.706110252979,6.200967427578727,4.848681213576557,248.12771957461925,295.67981107389505,222.93820075038764,0
4.833422212224704,4.812205422495818,4.868712964103454,286.38400578543457,247.98604090696946,262.5532006299602,0
5.018389154346827,4.220951615962131,6.13700432373855,245.48149913913582,279.1022332123209,256.2691947945829,0
5.309968273447745,5.769574147073738,5.526143832176038,265.3013157956591,265.30967747279163,269.9234570932421,0
4.556816916684245,5.054891621912829,4.405658539117026,260.25741784963907,247.91313571602723,255.8215538665965,0
5.161788072567961,4.3269234511207095,4.608019708497352,251.8243091578716,276.7884922738898,267.72465767533106,0
4.837044364162051,5.268415508912185,4.389975824429834,243.86278317669328,251.3519269489729,248.0675199562613,0
4.419716366700293,5.147274706543485,5.309786814114702,258.8746590823698,268.53180501406615,245.00792396436424,0
4.268451530667867,5.21233615780524,6.163436250533876,263.17383190391513,274.0722766793886,278.51266490456476,0
4.491870735858133,4.44901417400532,4.955586464445299,232.79542742723766,270.922761504946,270.0244121206484,0
4.68530806515967,4.563818714317585,5.191297432830811,266.9744932542512,231.500637129153,274.50193232090345,0
4.603769117659155,5.210464368351664,5.330192130143439,267.1546248394455,254.1865340091212,251.70257958557815,0
5.086813590204263,5.570462758065299,4.760225195907836,271.74319264913055,266.9009948052855,255.84175672925164,0
5.307711974862242,5.029886510205756,4.7173674963304855,259.98733286671484,272.7984824175867,263.04461416726684,0
5.002053005032635,5.24401178021277,5.696230188061838,242.41122232579312,241.8077638380801,269.7457046938632,0
4.399801729469573,4.465195432096869,5.314545430746154,243.90096674195064,256.37763735319004,252.51473887897848,0
4.231368320090808,4.743330516203445,5.964564839015342,254.507152584519,265.0602896949774,245.6191542202777,0
5.721478380854911,4.891991789023784,5.149625129091455,274.9605874187554,272.1560804711138,243.63252118304328,0
5.633947429267758,4.161655995949845,4.059918704108014,287.9867775590158,263.10271622242465,251.1289207721513,0
5.574284128511329,5.087280855934578,5.735244147917514,259.1794775395298,231.24509625185766,274.30316839254806,0
4.636641915736042,5.727004709894741,5.012451208225536,287.98730081173824,245.24532478498293,274.2113064978582,0
5.05470735446911,5.2418733520817735,4.5366474395446446,246.55086296173414,278.2346132426958,238.16531832462658,0
5.3686359194310915,4.902800566902729,5.401801963266907,241.2148085241794,271.03558365967734,284.7697548567413,0
5.022243659050716,4.934499308379538,4.828706525403135,279.32496475001864,250.3107984796861,270.40899285023374,0
5.8346209430356675,5.109389665406436,4.955748857303571,261.8970439863966,265.95284537289535,238.59744937513807,0
4.346781438211167,3.6772305904470843,4.954338465824495,242.09735561140627,242.15409151899638,258.9194758551312,0
5.687037377395654,5.499420005995042,4.78701585899002,264.1459937847729,269.4825280935686,253.448552221384,0
5.585755616077521,5.24693408574467,4.994216841571575,254.459957171791,268.2116629678712,265.3927472885495,0
4.9126158440563605,5.032153384477743,4.5629493773449585,252.95663443280395,240.5349815660232,263.6600067852033,0
5.340178215962749,4.40890369588652,5.164009625881913,255.24457286703085,258.97355148347987,261.9957360609396,0
5.093617731508475,5.111067126756989,4.967910131129097,242.9290486945527,273.73234835511647,269.8107690274196,0
5.0397449829185135,5.373093394242582,4.23573731016246,275.4110384391775,247.7910927960089,275.76871044779114,0
5.374117683351785,5.065467864428063,4.875659272853481,274.52124384583254,269.07116169427127,247.35587761583326,0
4.587250237224448,5.079305317041974,5.872098213367501,271.99410987825144,264.2689823133258,254.91082769675975,0
6.054520302137261,5.293860119068145,4.954969988831231,269.22743396869646,253.40949587272593,272.61576944094236,0
5.226404233197545,5.274966363260278,4.713668421094804,258.4501348908934,250.56488588922466,268.1166774844303,0
4.739342914899053,4.606344351833344,4.835328009666583,262.7461872819607,261.7893681351861,236.81026153013605,0
5.0038308970874645,5.278542159825982,5.121409557249644,269.71667515183606,271.2954574145077,253.90744827534488,0
4.732238495803283,4.974385667127647,4.9806257344168685,286.0423437270877,264.8454480764133,260.7105213538439,0
4.867133791536436,5.309926290381904,4.578488968836305,268.14485029240205,251.3609589382733,236.71367070280675,0
4.928699943833087,4.6134808001147185,5.156991056382208,245.46442227988683,261.72384468235583,256.40554853419565,0
4.712109090569186,3.7997225308028666,4.639462295766467,289.95548460052964,244.97402898815682,281.09081818560634,0
5.247735962408292,5.559016851619796,3.7034423257088402,232.91707153691638,241.61653760038516,278.5693522416416,0
5.016335878981857,5.308045495141326,4.719484772704394,275.13702837362524,253.3120396716909,229.03551971288553,0
5.479052448309819,5.1510937742990395,4.275754067760853,239.9030345579916,265.1721496882534,266.86656035539363,0
5.355389291860548,4.340973083630719,5.0364470350833175,261.45030489023867,263.15921088117585,284.7280958004881,0
5.0230138061660705,5.135203288709027,4.370027211390437,247.148398033956,252.4975539660912,252.22495708493088,0
4.324889020231738,4.59907955573037,5.4467162239558515,255.94692893187067,251.1840381401414,241.96834110741207,0
5.06235399670641,5.022832335158964,5.255951952940703,267.3056862548319,251.69228573654428,245.77236155831224,0
6.221757573067004,5.253683666791242,5.834479971008392,231.09769313020124,262.4666241199874,262.80734178472017,0
5.054435956603162,4.87010908005083,5.2520151853927155,240.76874490165702,272.45527719305073,293.32376839213174,0
5.868874748520666,4.258267713842099,5.349953008542472,259.68094601878136,259.87129699472104,244.7781425080482,0
4.823089837282353,5.085370695993326,5.249227802572812,260.806234277637,250.79701633669467,274.9061950630315,0
5.5199497547825676,5.337113995855147,4.32602147404401,252.54608542027756,254.32938261326456,283.5940086573893,0
5.151530435310773,5.7602342918155465,4.879530982803767,263.80147155755196,264.4555971096907,248.67486821222033,0
5.161566761503142,4.850851661956981,4.971140822377409,269.0268911516131,250.63838569394042,247.65265646683852,0
4.672248821415799,4.845218918225884,4.378907883393668,253.18398578040984,282.46760094988883,278.8887574459907,0
4.343234234425406,5.449190796852554,4.463253220815555,253.10156120471453,241.37399046513693,245.338016406961,0
5.1273134664958935,5.071357247442928,5.077124916009618,268.230332313496,258.0616973770856,252.84815436453374,0
4.8646966954313395,4.996979408457918,5.410082893433712,244.64772056049932,254.80845927109618,251.38393160269078,0
5.176567503357542,4.391257218236231,4.9248794390275235,256.6991066019105,250.274945719507,264.1720445101871,0
5.350871688556761,4.5938625315736505,5.013247488530123,268.19390639083434,253.51745795511408,299.5676872484765,0
4.790579167264374,5.134853299957988,5.297821191203917,239.8597001819844,247.43519297104714,266.6645743352191,0
4.922353871416168,5.435925731117451,4.240994256709738,248.89578176727287,246.79691989195317,252.8783126309253,0
5.452261381336309,4.631867462012323,5.335228818370229,275.5453446293253,258.58579993914924,265.81424949024597,0
5.017659167861734,4.955544336457806,4.619339258063713,265.68699422464306,278.5354551083928,258.87594087965897,0
4.417156318775798,5.474312377153529,5.055177452525261,270.63188682009536,253.41901781996953,273.0950212251319,0
5.49232662345155,4.758617738667076,4.96612837249024,262.4081540745294,248.36203685661891,247.7396816524173,0
4.6664482876579685,5.075198065434659,4.915535446995366,282.6339617862633,266.32100339418,257.36722309520815,0
5.683832867234239,5.4447744572106656,4.947109814569336,258.21950556107004,280.71501418805593,273.6568704378606,0
4.986638558614307,4.171887434365337,5.4706363844357035,267.2718721819497,247.36161337829031,260.1517970424597,0
4.600947481665848,5.62113326988088,4.812397495672259,257.88428413073746,244.17493064712,255.39856062249441,0
5.1297658598084475,4.869929835762408,4.645838949509828,267.8499467458669,235.7114141127221,271.27498998301985,0
5.762013971598084,4.471935946252488,3.918977392946774,252.1505287599142,240.37865518023779,272.4574882801074,0
4.2307631027032375,4.512325310859914,4.798128782345453,275.91180737642617,252.6353381405503,271.0724970045394,0
4.918862239349936,3.971468593231753,5.271593863657795,267.8151705060926,268.18077712426907,254.01562212098878,0
5.897377093287562,5.377965456842821,5.950986158447971,274.4598123707837,255.7263577530343,269.8492047418061,0
4.98752483911154,5.1267790516502165,5.6819122955030394,245.63094903486098,254.80689753790244,253.40590218101477,0
4.837299902858222,5.6304453981845874,5.336917809315577,249.4461419701738,272.20041470799254,259.7415070660552,0
4.977927605155423,5.703113095056656,4.531458164889778,277.60982706924415,243.22170466820478,265.6082081998724,0
5.336061284814815,4.84093658370806,5.87861435013644,273.3740777116426,240.71750624252897,238.7530156672625,0
